视频ID,评论ID,用户昵称,用户ID,评论内容,发布时间,点赞数,回复数量,用户头像
7545208597295287565,7564195598036714271,Ja’Lisa 🍫,7127423245159859246,H3ll I want your real hair 😜🤣,2025-10-23 07:42:28,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/865943f4837478d125eb4f8a43ffab58~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e2c2446b&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Xbl9A3rANJdlgLh0uexhMdiUdqU%3D
7545208597295287565,7564594328137270071,Mosthated😮‍💨🫶🏽,6890683388874408965,Bug,2025-10-24 09:29:44,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2022f1758898e5a332fca08cda21a743~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=94bceee0&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=uMAfKlaajz5%2BaSJThO%2BBsAgkMoA%3D
7545208597295287565,7572328225095811854,🤓,7274502311362331690,How yall scalp breath ?,2025-11-14 05:41:26,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d65dc3283eb7c73d7fc6fbbdd72379ac~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c23c1068&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=JrZEOzBq0rofweS4wdplNInvn%2BA%3D
7545208597295287565,7575187051696538399,Niyahh,7526099933738599438,hey yall i just started a wig influencer gc where we help each other out while trying to gain more collabs and build our platform lmk in you’re interested 🥰,2025-11-21 22:35:26,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/931e999a8a7db382e63d50296f5f3693~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=47c2c77d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=rkrQDSRS6f%2BDJAWbqkRpDNGHVkE%3D
7545208597295287565,7565691960007754526,Armani,13046683,l mom,2025-10-27 08:29:07,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/491eb899c1f57b33de3e4ac231220ca1~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7fa95b3f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ICAxtPmW7Sv9UTuDdvaLnW5N1sY%3D
7545208597295287565,7565903151254913822,TheRealPrincesaOg,6848493665322517510,Baby the lace eats but hairstylist left no crumbs,2025-10-27 22:09:00,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7d9627173560720314d2fee9a4a6df8e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=518bb295&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2FsVE8sMwxOFyMkTRE43Ma9ozwpg%3D
7545208597295287565,7549300596127449869,🖐🏿,6870298295304291334,"I thought you cookingkya, I was like damn when she started looking like this❤️🤣",2025-09-13 04:22:33,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ed7ce95f6e744d23f3a915d7656623e0~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=5837df3f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ltTi%2Bb6Rgzy7BNnRqR7Jc4%2FzHHw%3D
7545208597295287565,7549649344804586271,J.,6924139673485984774,You skipped a chance to say “from the rooter to the rooter”,2025-09-14 02:55:47,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/75ac125597aed0e025c0f40bb4b5ce6e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7e4be437&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kMFIOPh7c7QRc0YmzumpCDrvRZ8%3D
7545208597295287565,7566828998455870221,Motherr1st,6808736079844377606,straight bus down can never get old 🥰,2025-10-30 10:01:41,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b56495493d2b1f73a90039a890716957~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cdaaedc6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=W%2BcZgot0LNICzTfspSSLLtTLWGA%3D
7545208597295287565,7567834796891095839,Jasmine,6792778979075359749,why are the edges touching the eyebrows🤦🏾‍♀,2025-11-02 03:04:28,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/325b3b0e9362062015f84de44895557b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a853ac5f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=CiRRKVJ%2Ffp8r4ZbJuhjrPPEoYYg%3D
7545208597295287565,7568037813103903519,Kiaa,6909525291850433542,Does this fit smaller heads?😳,2025-11-02 16:13:53,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/31ce43ab73bb48d8d81141e28b52b9ef~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=be4942fb&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=h3n7QqNXYW9t0k2DMieNNqm2X50%3D
7563097979893091598,7567452552050410254,𝐉𝐚𝐝𝐚🍓🤍,6775184424842576902,They knew the audience fs cuz why do I want one,2025-11-01 02:21:19,7636,11,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a11e5b5f9a52e9c12eff56c874d23ed0~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=99a823d6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=V3gihG7oSMhDsR1dFJ8phqwNeao%3D
7563097979893091598,7563444353487258382,Thebbbigest_,7428425161278374955,Dis tea [photo],2025-10-21 07:07:13,3844,6,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d0b8673a96ccf91c5db9538261203412~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e6a64740&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=gnXaObcH1LAnS15L1bhAW6IF2kc%3D
7563097979893091598,7571935680764166926,Imlikereallysuperpretty,260606134049271808,😭😭 [photo],2025-11-13 04:18:27,16,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8c5b74fb683156f7525d17fa8f359aed~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e6def255&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=5u929GTLYtSQCwVlUhb38YoFKPI%3D
7563097979893091598,7566776915119260429,🫦,6775220086182675461,and mines better come like this too,2025-10-30 06:39:38,743,6,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1a317a297a1bf4a1045b7823b686c229~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ff46be92&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=eYT0YXv0EZsJCwL3bLTrR%2BFilJg%3D
7563097979893091598,7571581049324061495,rayah the scientist,7014572945507648517, [photo],2025-11-12 05:21:50,37,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6e5c22901e0401a4cdda73b91363251a~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e56a4a41&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=bIvudreNZzmNbhEjksgcal5gIxU%3D
7563097979893091598,7567411918153007902,user567890,7407662659294315566,NOW THATS WHAT IM TBBB [photo],2025-10-31 23:44:16,170,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/67ecd2ade941a5f053554cc00ee539ce~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e5fd774f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=WKf4AgFq9J9NviDxmcoP2Svi%2Fwc%3D
7563097979893091598,7567530767211889421,Ayanna🌸🌺,6829482561770603526,"They know exactly how to get my attention, ts hard😝😝 [photo]",2025-11-01 07:24:33,762,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c04941c7402cb9dba8025bc7bba209a4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c12f96fe&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=09NNb4U29uux782etDdJfTD29JQ%3D
7563097979893091598,7568165012507018014,malinjxo,6774143933482566662,This is advertising 😂😂😂,2025-11-03 00:25:55,3889,3,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2eb677584a2b828da5f2435c95024c13~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=bbdbc05c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=VSx3%2BiP2Ncbm5G3XNDazDWwVG3w%3D
7563097979893091598,7563881127506281246,sahbarbi,7472081941282964522,the jumps😂😂😂😂😂,2025-10-22 11:22:27,1955,6,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d828393a7826f671caa3b42a728e38b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=1bcb0431&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=yb6%2BY2HZ0rG9kVo99Og1qRbXsYM%3D
7563097979893091598,7579802781486334733,ʏᴀʏᴀʟɪᴇᴅ❦,7544136323604136990,WAIT HOLLON [photo],2025-12-04 09:06:14,6,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b85b6f361c34cc50a7ceb52deb50b224~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3d26bcf8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=v65xefNqrqHJjBvGYFKQ18jOHnI%3D
7563097979893091598,7571969020431139615,Sowatrandi,6826814308665574406,had me at the first jump 🤣,2025-11-13 06:27:35,25,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/58e54081df87373b53b2a7a852072ffc~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0c8baa7a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=8nrbrWychW9nRflzGRIaDLB4wmg%3D
7563097979893091598,7563484415436555039,liiyoungin,7534157033176597517,The song cuhh😂😂,2025-10-21 09:42:37,1030,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c559f199ccb05ce9d1d43d845a832e3d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=817a9503&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Dx3WfEvMn81LWboLElHZNTDBBqI%3D
7563097979893091598,7571719469061292855,gigithemagician,7176877826394506286, [photo],2025-11-12 14:19:52,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/617e7195d7a9b4ea7f1155f81fe860a5~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e4ca9857&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=n7NoEd2y5IlbOgFo1nD4IHdsebM%3D
7563097979893091598,7580294228627751735,Welcome To Derry 🤡,7540653227609572407,Love my real hair,2025-12-05 16:54:37,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/694b0f39e9f17bfe72a55f70d59ef7b6~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cefeb34e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nfh0MMyZA5D96iLdRvVOX3ClWMk%3D
7563097979893091598,7579704495082537759,Averionia Bigbee,7387246637443990571,Lmao I’m weak asf the hair cute,2025-12-04 02:45:18,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/60091a3f1c793aeadfd7fb605c327e22~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=d7cd8664&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=XfT6TOxm7SvSnJmQHh4WWnu0U3E%3D
7563097979893091598,7570280800568394526,𝘫𝘶𝘦𝘬𝘦 ❦,6853907375096759302,ouuu period [photo],2025-11-08 17:19:09,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/70bbe6df8469872330a7bbb232e05930~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=be7f22c9&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=uZznGyHIinY%2BuWUg%2F5yK0uzldcQ%3D
7563097979893091598,7573172369822778126,2Saditty,6903581561158091782,If you send me a 22” I’ll do this jump in my faja,2025-11-16 12:17:18,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349665960950759466~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0a0af8e2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=HCfCr%2BCgHexaWbRovvUvAIHjXZs%3D
7563097979893091598,7567435439381562125,ohreddbaby,6639044164866867206,Ngl im finna order,2025-11-01 01:15:08,0,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c8d82393438ee46b4df1f35733229120~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f5abe0d2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=aIajZbc6oZiam9r7vNj3gxV6W9A%3D
7563097979893091598,7580739531784504078,jojo,6855883763285640198,😂😂😂😭😭😭😭😂😂😂😂 The jumps the song omgggg,2025-12-06 21:41:39,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aa4545db0a9d55147637e0e0c9a9b18d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8eb4d949&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=LKy9uwBIIcIbMsHkHvGBxy8q%2F5U%3D
7563097979893091598,7580755058205508383,ꨄ︎,7552812931106423822,give it,2025-12-06 22:42:01,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/807a42dfa576b639a1ed500d324aea4e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=5429532e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Mp%2BKsTUbxABmgEtDNUBX8JbHVFQ%3D
7563097979893091598,7563483878590300959,ihateniggas,6956202897910842373,ayeee,2025-10-21 09:40:38,7,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f855f462ae0f929ced38f6f2899ec9fd~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=43d28371&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=jqCmxlW6r842as6489iJPvvuVHA%3D
7563097979893091598,7573032342517547806,Willasia B.,6774436991804294150,nah what y'all know about this song ?? def pulling the target audience 😭😭😭😭,2025-11-16 03:13:38,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9a7c11664277ccd5a182936f7620f92f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=57773a7c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=HIg4voB3j1%2FiQ1XRVE6ovkPHtFs%3D
7563097979893091598,7572306830023541534,ZAYTOVEN,6788675918144914437,Bro 😭😭😭😭😭😭😭😭😭,2025-11-14 04:18:29,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0bd94f7bd448309e9ac4fd1b104382f3~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=fd09af6d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=hn62EdEpaCJge0BettZEo76r3bQ%3D
7563097979893091598,7570003332489052959,.,6818270333323641861,and if mines dnt look like this imma need dat 😤,2025-11-07 23:19:38,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1f98396ab71422a87662ae22c33ca346~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f879c670&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ZTBiklo2FFbLneAWsWW6RGuIEx4%3D
7563097979893091598,7574094387111691021,Sara,7377415298847458347,My hair didn’t come like this,2025-11-18 23:55:45,3,3,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/375b818539e718fe1e0912e737750617~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=499a0be8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=LmMsXuvyapjwd195B4SKiM4in3E%3D
7563097979893091598,7570514295642276622,Mr.swiperNoswiping,6884806674420483077,The song choice 😂😂😂,2025-11-09 08:22:38,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/240b760baf7d5428cf32c8c0b879543f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=57019c9e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=0sK02HoNdV26oc1iCv4z6XfBnQ8%3D
7563097979893091598,7563114196184171295,💃🏽eyuna,6894740691872646146,Cute,2025-10-20 09:46:03,4,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4d68966a3d3d4e9f6aedb69de2f46351~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0bf9b0a7&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2BSjgG%2FWaE8gzwYRA6qJeEgNRazU%3D
7563097979893091598,7568189614327350047,babyfacee_lexiii,6784961955561276422,Oh thts a good wig…,2025-11-03 02:01:33,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2f4234dc57b9b55fbe53a86d51f2d1ad~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c383c1a5&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=mSzy%2BHS8Hn54ZIMbVuUWDkNZSs0%3D
7563097979893091598,7563509228414894878,️,7487258900105823278,iktr sis!,2025-10-21 11:18:57,3,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2759f12e7d60e996859473bc1804613c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=61c75058&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Xke97cGOQQHjLkxkkjMc2sSGr3M%3D
7563097979893091598,7567859528591999758,zi-aire🎀,6765196720889627654,Teaaaa buying for my birthday 😘,2025-11-02 04:40:23,1,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e307c19c46d172886614cc01f2fca6f9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f9d67d95&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kj6Fd20MtvgIHcdVFiXrmBNLsn0%3D
7563097979893091598,7580294228627751735,Welcome To Derry 🤡,7540653227609572407,Love my real hair,2025-12-05 16:54:37,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/694b0f39e9f17bfe72a55f70d59ef7b6~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cefeb34e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nfh0MMyZA5D96iLdRvVOX3ClWMk%3D
7563097979893091598,7580739531784504078,jojo,6855883763285640198,😂😂😂😭😭😭😭😂😂😂😂 The jumps the song omgggg,2025-12-06 21:41:39,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aa4545db0a9d55147637e0e0c9a9b18d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8eb4d949&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=LKy9uwBIIcIbMsHkHvGBxy8q%2F5U%3D
7563097979893091598,7576257194037347103,chantling,7035014921857811503,LMAO REALL,2025-11-24 19:48:39,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/31305d10ecfa0e39881266bcbd04fb37~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a772b239&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=hRq5Y4NCpA8R%2FbFPaaifiuOmSmY%3D
7563097979893091598,7580808466647139103,ƭεαℓ🦋,7391000772626351147,Now this is advertisement,2025-12-07 02:08:52,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3058c1fc78a41e5359055d9cf1116830~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=261281c0&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=sLRAVGoKPQfhD5C3G2Ldy9P3YhM%3D
7563097979893091598,7580755058205508383,ꨄ︎,7552812931106423822,give it,2025-12-06 22:42:01,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/807a42dfa576b639a1ed500d324aea4e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=5429532e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Mp%2BKsTUbxABmgEtDNUBX8JbHVFQ%3D
7563097979893091598,7579704495082537759,Averionia Bigbee,7387246637443990571,Lmao I’m weak asf the hair cute,2025-12-04 02:45:18,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/60091a3f1c793aeadfd7fb605c327e22~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=d7cd8664&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=XfT6TOxm7SvSnJmQHh4WWnu0U3E%3D
7563097979893091598,7579913788511224589,Dest | Wig Influencer,7558815869174842382,This wig is T 🔥🔥🔥🔥🔥🔥,2025-12-04 16:17:53,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/28ba258e5fa51610b3e88135300a75a6~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8e18c37d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=b32jwL3nKYuDLapATBVuWcmLQY8%3D
7563097979893091598,7580759394469249823,⚢,6732586319749596165,😂😂😂 Yall funny,2025-12-06 22:59:01,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0a3581da0b352fa75cb3ee3e066adecd~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e9c1d7f9&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=7jhPP8niwQ6zZ90BiA5%2BSMy4gvw%3D
7563097979893091598,7576423541894185759,.,7493741744598533150,😂😂😂😂bra,2025-11-25 06:33:04,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/22ad2258bcedad76fa420049e4780598~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2832c930&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=TMd35a92Hsnalg4hXUAvDwJkYgA%3D
